SYNJ2BP,DNAJC9,TMX2,NDUFS3,NCKIPSD,SLC35F6,ATP6V1G2,C8orf44,DNASE1,CSNK1E,GANC,TTLL3,REPIN1,ZNF891,SMIM7,CPNE1,LYRM4,ALG3,FIS1,NEURL1B,ZSWIM8,IFRD2,HNRNPUL2,ZSWIM7,LRRC69,C22orf29,NEURL4,PEX26,FASTKD5,DDX3X,ZNF407,TMEM242,FAM19A5,FANCG,FAM200A,FADS3,EXOSC6,ATXN1L,SMIM13,PLEKHM1,ERCC6,HSBP1L1,PARG,DHFR,GPX1,FAM133B,NFAM1,ZBTB22,ZNF737,RNF103,RBM14,ADSL,PCDHGC3,COX19,PPIL3,RDH14,NSUN6,CRCP,ARPC4,PLEKHO2,PWP2,PI4KA,TCP10L,ARFGAP3,C22orf39,MRPL20,RGAG4,MRPL33,MICAL3,C7orf73,KCTD7,ZNF512,NFS1,TMEM199,ETV5,RBM12,HBB,MARS2,USP51,CDK11B,HAUS5,ZNF286B,DNAH10OS,SMIM20,ZNF345,ATXN7L3B,PRKDC,ZNF260,LYN,POLR2M,ZNF432,POLG2,ZNF350,GATC,CNPY2.1,TUBB3,CCPG1,TMEM178B,MYO15B,ZNF285
-0.47895558525522597,1.641254157474229,1.9919723019119246,2.783723044260007,3.723511701766743,2.0227907129045635,2.431634130484942,0.747264111280752,1.229716802615974,2.044803851217632,-0.2583033797294634,0.7393071030226382,1.9613269437215466,-0.6428644296948306,0.6658148980090006,2.102477969864778,2.554216594408875,2.571723893263263,1.9655852525978237,1.4106931008028165,0.9816398337291087,1.4338063008035207,1.6834598924741087,1.5567914386345212,0.05284142380859169,2.134077383230195,2.8024879055765903,1.02846195858333,1.1097213563434936,0.0071927798239628145,-0.29098896749865477,1.2510114257065288,2.548769586558112,1.7914546570305325,1.161917795422527,1.3877308746475434,0.1735951846555923,-0.1618622745805352,1.1632340726195145,1.604882071335253,-0.12771677706731038,1.75459512079729,0.8237263149778893,0.42461582742423193,2.235527119415215,0.5020910426233851,0.1694212125233921,2.3329543306242044,-0.6609053715566499,0.8541131069812496,2.0475098461309975,1.443985674315166,-0.41425527478258917,0.900933907896111,0.32502314732943605,1.4852168297652995,1.3473301055384164,1.6093922211631841,3.095366185898823,0.5944131560287137,1.1787750772188381,1.3462045554668733,0.1814390846325782,0.7706852689381319,2.0810552401208873,2.932552332207671,2.051168950107119,0.5450509446667673,-0.1135650073890035,0.7454761489396196,0.7503041342198747,1.1110213326807121,2.052737810507615,1.3975305102810545,1.8817652492145385,-0.19821940210963293,-0.03873965685903997,-0.12776426967945873,0.9805154318187409,1.0829614154090463,0.896057345562073,0.3112038867978036,1.6303869933101194,1.3110924587265291,-0.1246720407383122,2.1066975935992374,-0.09472377958816615,0.20757932086946765,-0.00793740092081502,0.5630111920364187,0.91053247116096,0.2067660556204403,0.3404571218266773,-0.07880459413665585,0.9607195166933314,0.10661515780666861,-0.04915594718453104,0.5210388065525001,-0.15649900785967288,0.7320919891791225
-0.4539624958983724,2.0484562186150335,0.929225950048348,1.2944338875795611,1.3869225912669974,1.2458770936556525,1.2784730918818605,-0.069040805803946,2.6177228159529533,1.7547837099785621,0.07377984757794205,0.10016650360984101,2.6814987651298514,-0.6587104911759017,0.31596829881688854,2.1306700322826755,1.341463571786198,1.9187533569614954,0.6769101502860699,1.2784170585403254,2.333286945887161,1.119710451966371,0.8074697888008886,1.2659429072465664,-0.140512969391429,0.353759102939969,1.5003567629040018,0.036218066794948045,1.9109812158337214,0.7938337281785632,-0.3465921878465572,1.1903414678085826,1.5804112186697445,1.6386042604374111,1.1439488319595308,1.6224196986559853,-0.09857465192999722,0.926100349583781,1.412575283339615,2.2295290750704653,-0.1829839957507248,2.5981926072716557,0.08396901452300573,0.22560457543982582,1.5266992054763326,0.9093661063725399,1.2053564445029075,1.9584171620899207,-0.5365347615407239,1.1691525024234346,2.634363358567542,1.3361211156868356,1.1197677346610506,0.4355536167942875,0.43608773599145767,1.437110773498004,1.0775933646221254,2.2564901700819555,1.2186572943196046,1.4037327649308675,0.3640403761087007,1.119908676643721,0.513743222775389,1.3737331439001645,1.2436201435696401,1.4933112084041542,1.550525523247067,0.9718302094939658,-0.005606439942319619,0.7568610337093902,0.8892631235043549,0.7110319578434401,1.3919644874869335,0.6766484769933176,3.0420911363832306,-0.06533737248034904,-0.2782540127013871,1.2658291149274172,0.5722122913300604,1.222037727223165,0.8668215769101953,1.6713880231260427,1.8560525325891974,1.5524716252810609,0.3136136158152371,0.9350091445655707,0.0846360229093642,0.808333501757853,1.3686114006090118,0.6403682170067208,1.6246180068126195,1.5763218693898842,0.7808503725094638,-0.0669434573531932,0.386214596947613,-0.1178261384652227,0.08289831075021184,0.27299872452214435,0.10423922110417565,0.8672433077693255
-0.4234859112911146,0.7114946239254737,1.3022304611447506,1.676917623526749,2.193035430246112,1.6628052706894598,2.6231344950141557,1.1909788292640768,0.5709223123861018,1.4984813688371506,0.17318778061392676,1.6481616944101847,1.0180742201344957,-0.5657675718057731,0.7048266569624903,1.4821379132369452,1.2065916033509967,1.7953293347442523,1.3085065343265923,1.551856641793938,1.3427554428330588,1.023373519478983,0.8926017683063839,1.1376167899667005,-0.498536749156021,1.9435867446513853,1.972088998678927,0.9348370481660768,0.9022247107831605,0.3164281101972848,-0.05372273224309599,1.1402741979967839,0.8841147759377882,1.3128260805964203,1.2913688788127484,1.5147903251735373,0.2577632705031309,0.48690801315926846,0.8495569210257586,1.1238123864090936,-0.23941933303987994,0.9933361329476895,0.5311404347452929,0.17056921452381824,0.9933694479808801,0.4767977335879062,-0.14613010498175516,2.004875065703677,-0.3114180984493502,0.9241086385326595,0.6563142025010331,1.5484246145279439,0.11759432457425031,1.3542806987293332,1.3561064888951548,1.2264860927456225,1.1612035537906222,1.4225411702920052,1.7186969157151144,0.41821868586014393,1.5454927418066167,2.381060893683469,-0.31244151585975244,0.6298599848549518,1.4679254780755449,1.594629860212177,1.4257706038283817,0.6030755613606716,0.18672735084742098,0.7011141120474051,0.9689503361553953,1.0626569626347118,1.9588298709203475,1.0016160355611494,1.2824012663778894,0.17499889075987043,-0.18869052785135768,0.6991498644680931,1.55121311407801,0.7335850116572555,0.7854993324497731,0.19664713193013747,0.8796063513130522,0.6085317721688069,0.4745742750739484,1.9913004261484761,-0.12230472593611375,0.28614729748412165,-0.32438520355285366,0.5041698880195785,1.0572083956143197,0.7041280042750337,0.5145759226994058,0.2975648687162389,0.8258149420036718,0.6755789256656434,0.34112706392847064,0.34928833903172307,0.5436214452093078,1.169662446290809
-0.26741317012858723,1.5999433601320356,1.048819697246417,1.4831138566785445,1.3203226406857356,1.1009189849864285,1.625316924411297,0.747619781340886,1.4739938751579509,1.8673045623088889,0.2563182395257734,1.408031461106479,1.6284359283535228,-0.5895378784273335,0.3981337620514784,1.2251978080215462,0.9246599457653126,1.26536634413491,1.288478932801957,1.9565687372876686,1.6731654442728423,1.2599478475412702,1.0581668290341737,1.0508177693234169,-0.4407227197192679,1.07857314378422,1.6094369320697715,0.3326814877722852,1.4787999686415794,0.8149196948583506,-0.17371086985337114,1.0491812714083188,1.5978301797340475,1.6952556673395338,0.8822090203484998,1.5438278157503869,-0.159961323710499,1.1884849674017985,0.88978047449693,1.5324296673996955,-0.1494022148040899,1.2814403929447005,0.31171985082939313,0.02198321385869624,0.9830861035984118,0.34785776616202757,0.031185674317683206,2.0569359419379842,-0.3864905772563587,1.1664148772313756,1.0778599659258765,1.221647909161706,0.864580754830685,0.8179411405397713,0.6917127541006154,1.7360874118815584,0.7962709207938891,1.4771406515740442,1.0849314720287535,1.0357260999830202,1.7473484889389967,1.3583747096746033,0.12606781392002178,1.1314102788702425,0.9320568676940542,1.3023259087444057,1.427159413927358,0.8035474728576782,0.2789932096930192,0.7006201080372072,1.4612237491820528,1.1859557150193223,1.577249284822587,0.9090266954074421,1.1594885062969575,0.3653158093361338,-0.4453461309602788,0.6532696768301545,0.4300723918285703,0.9195002870700129,1.488903622102673,0.7513056978677815,1.5012016672839985,1.1863426057120512,0.8341844861090143,1.365585625100313,0.04708683236249417,0.6233518669666834,0.40237556676817027,0.4977866224838463,0.9497797647257307,0.520379129690918,0.7099191524739882,0.413121436795999,0.5717937619947516,0.06682019857879727,0.41019652533404327,0.1682063873008904,0.21901169833651912,1.1451430658233241
-0.459572281226881,1.1954967053541175,1.0960228198738065,1.6100309447170191,1.5191119092565646,1.5849138174642148,0.7514513252446268,1.158638024993169,2.465531477790561,2.2119959097033446,0.46474168540644956,1.4070746936679401,2.20067630804934,-0.5890073270640069,0.6732670874501026,2.275873797018023,0.9931600197057027,1.7975535080075302,1.7021263267294968,1.2368384066676306,2.1990408262266747,2.4205684509833074,0.8006959952271524,1.9297988671897262,0.19823652020309454,1.2684335381736014,2.0652474320762138,-0.07119324894519803,0.9885215400400121,0.0730471751101382,-0.41279005056793633,0.42463042216093405,1.6951939129539835,2.4390659674055586,1.8722922370187158,2.3946921291881953,-0.22873647386244844,0.5682887766332869,0.7688791491473979,2.5490040368020788,-0.1464318427057496,1.8972837361824462,0.004960553158674327,0.5527029039945106,1.2782999506363253,0.4791832608901385,0.542615246345123,2.0051877398329094,-0.47684329956035054,1.0883530149515803,1.838506002006767,1.1903754760061058,-0.09045143630002525,0.9404176541112166,0.8753925076528452,1.5087560520431709,1.9660344323086216,1.0925173130423635,1.7236326486890021,2.0634838927801296,1.5610857169788577,0.8391535678832954,-0.16532051525584565,0.6539684317952107,1.1764774988142943,1.6034598189517584,1.1156584597419712,0.363509398599646,0.38906256842019593,0.889464664871039,1.151638766732938,0.8819419133788352,1.4383458836544816,1.1540309080410214,0.3917899225509461,-0.17518306311366003,-0.0982868965158918,0.3795644287602189,0.45134293126951935,1.728616520290714,2.7212931897062584,0.5994019611181816,0.3099891548844914,1.0586780966014107,0.8791574360307659,0.8571953722455928,-0.25884017682285254,0.36403674778996775,0.1226114700046396,0.7634423280849559,1.1503158429464464,1.3129460667525505,0.6317099600455327,0.03666301719693793,0.7329898631225719,-0.13831858760209448,0.01923481048850714,-0.4104742801491736,1.269746250556719,1.2686210724551155
-0.4095839105341046,1.2836398502824153,1.493576883911846,1.9809334760757695,2.3101206187007812,1.6325723451671936,2.6104468434325216,0.872602284793776,0.5966566353051432,1.2814769666015984,0.014477473767845642,1.517608676623346,1.1498011506827401,-0.5665375587004287,0.8177377215079498,1.482778708066892,1.4116031608457291,1.5254881473179214,1.097251992537958,0.7818838469872157,1.4760278253014778,0.9015099367466148,1.045428961734809,0.9699767397251406,-0.5108508378386727,2.2696769355698425,1.6296473146317432,1.046173624780714,1.6185157196816344,0.5482716501976824,0.018714795164903535,1.4957301087107893,1.5252619497456799,1.4163197474798936,1.053604099823585,1.3538658069167837,0.0849910420113659,0.09504305440352827,0.9975094348064214,0.833458373640223,-0.3045211267587828,1.0534667947323066,0.817185489199193,-0.017948115463432394,1.2157302018479443,0.272056075767062,-0.1320726471288503,1.9397434902835748,-0.5131560953154806,0.7537452828268244,0.8163123345800499,1.5706716924814885,0.21659360935232502,1.0769473419371742,1.6167093343159915,1.160511849365603,0.49833335805728507,1.1973692712002006,1.5964812037620926,0.8167705376162866,1.4361554141680444,2.383161553651201,-0.5337178839155164,0.729366729753556,1.184441031645568,1.4070446914835413,1.9553809698121356,0.8707955093538045,0.32776236041650103,0.2942991736288385,0.6172066476056353,1.3622384135538088,2.0156647640196783,1.1610068563258409,1.226588860151909,0.34514822986048016,-0.452661089172657,1.1197968003859058,1.3421207798280164,0.7241869006303798,0.5492183088398843,-0.07933378822215646,1.3266974449372024,0.7217123074472183,-0.0904954176416663,1.9571327822962328,0.19385792174087996,0.040561738557713126,-0.07544005502796,0.30466652777656594,0.7472663769786619,0.5792839316275209,0.11737499895019426,0.03376342439454275,0.8394141151515006,0.8379001920407254,0.3455884100633385,1.3993661425042183,0.22280113140015387,0.953256554689759
-0.38874229115806386,1.230124599983406,0.8588082160866434,1.6750324517907478,1.736859172647063,1.230136861836576,1.8956527626205326,0.644045468869322,1.7278768673221723,1.6779375625130641,-0.15643389560703994,1.1355547623112374,1.8007594684271018,-0.637115927761375,0.5567820213379168,1.5376999053917924,1.1168244154539908,1.907418264548595,0.9730227451727383,2.1074658466507654,1.841464588802067,1.7687211293039808,1.170557818042626,1.3343429534940479,-0.059920552271661015,1.340214998553186,1.7236346937432312,0.17625059232583343,0.9464226547501724,0.178597032613351,-0.3650566018040663,0.7169448550810078,1.7377273937032658,2.121239150822644,1.642969571960618,1.9754315579031885,-0.2846732768500235,0.5785954257179249,0.9851206134143851,1.487604121138941,0.12712840136115783,1.754703554701014,0.157987054814017,-0.07296627007249869,1.902715382989241,0.6807653850083998,0.29899939840785383,1.4148328081888877,-0.5098278212370293,0.9258859131318391,1.7501423707130908,1.0544709463425024,0.1483595876196046,0.7582945294740072,1.3355860277820113,1.0580283657742307,1.4381527693047067,1.1278194922282052,1.8179163717051805,1.1781571957266022,1.2369968861054217,0.977355740474391,0.42708483365845307,0.7087407973560119,0.8386303185836707,1.7166550617751457,1.5013736987056714,0.5902461339945635,0.11277231189525769,0.6796957955020781,0.8027047683920857,0.8832864167586713,1.2134159098186177,0.9260932956746671,1.0894296013088487,-0.12416016010517754,-0.23638244252036772,0.4347577944103277,1.1149660354458328,1.4056612376884488,1.1959687831859398,0.8251169830261248,0.9812053131652954,1.034034182890446,0.8380323219258504,0.9957518493300066,-0.30250646592143,0.34052414934300534,1.1316806700987305,0.6347153951812323,0.9772820337259149,1.066156440934429,0.7104408887957309,-0.07432214810184974,0.7037031864307276,0.0302944513350405,0.29310803582044576,-0.17142279894281032,0.4036483663588445,1.0926965185456774
-0.4356622325638252,0.229981139268629,1.3873176073431275,1.3782011763908908,0.9641975980311609,1.7342759048389698,1.169886420032635,0.6843827711448994,0.6346692712405244,1.26772642824055,0.4818679822969356,1.3410713205991147,0.7804904958814923,-0.5112567467832252,1.0908429352837437,1.199066775696247,0.9818510877272021,1.0582388537377294,1.2893744970229226,1.022619847246119,1.2790750182076565,1.8392417884304861,0.591008852206396,0.7373648155035804,0.06555422429728265,0.8592134905696578,1.0699121151224622,-0.09773741342999089,0.545694506075731,0.6948018637719089,-0.17214474182489034,0.6443605007092167,1.1215987609887603,1.9781134986463704,1.6518925651193492,1.8135688685831663,0.1387439343544185,0.87682946189131,0.5730815321500576,1.5797392433827033,-0.27607502609833423,1.0624314020019183,0.051413394793855385,0.13028309870725582,1.2700676532480344,0.39501239022426565,0.14930010045123146,1.0087289312482788,-0.32684729619626907,0.903664866801137,1.450012396142646,1.1230122311833617,0.4837205651694748,0.7948718736088365,1.1333205529455417,1.085868207662773,0.8321310442678417,0.9720012591066994,1.3163123176560305,1.9386871332578683,1.4785910769767732,0.7325616399819569,-0.17437648544341067,1.6594165445260407,0.5465445068660828,1.6181373976104443,1.3044909913564078,0.6507541214996792,0.6735685630924588,1.0381139018676815,0.7283887183031935,1.142728485201771,1.0543427435718165,0.8464498291283263,1.7588287061586572,0.8247557402093392,2.0334082108510296,1.0817425506164764,2.0334527993206555,1.095304692175241,1.0545636294501755,1.0086379162161068,0.07386164196133213,0.9674138637061123,-0.10290830246685115,1.1499742771379005,-0.1369905060788158,0.33831960808325495,0.42289896794525517,0.9015934694919425,1.688131839756392,1.1409811874281013,-0.047427412543795254,0.06226597766920109,0.831756519709701,0.33325335940716105,-0.11578820378302779,0.2662310795550198,0.5816467715334455,0.2535716730129744
-0.4040340171762697,1.1350691580038819,1.3095122413813574,1.3502787165245402,2.109152484197987,1.5347623335126734,1.8079684306342163,1.1714479386867545,1.0232928483684718,1.4269998830525443,0.3482165119234165,1.9843640313310205,1.268563760797521,-0.5976358361442207,0.9138806515156536,1.3017218796322794,0.9543377885155601,1.3973108433911232,1.4930824101785796,1.638346815371439,1.6504824520139987,1.2289101464209022,0.7905408686377301,0.9066351611492365,-0.5217240186829122,1.386761690268663,1.512443877765975,0.7061945129348062,0.7464044353875791,0.28524001286016765,-0.08839610358906262,1.044155548098801,1.052490210003255,1.424378069136745,1.1479151314560987,1.7250416992794888,0.07232758407218007,0.40987337425981135,0.6634053933769081,1.2062535575979434,-0.22039639523661828,0.8110462190510684,0.39559921356007,-0.1566560174454842,0.9409068792173301,0.372181827172337,0.09354000311339417,1.6003004538221695,-0.3983391897351037,0.8585849742305853,1.6138368197566675,1.4088339963119998,0.05102206137942215,1.2685770118698338,0.8942945280606885,0.9569950090130526,1.5135277047890683,1.2274191532002237,1.3486878193441765,0.4867111218972961,1.9671176009719256,1.6893173002422421,0.09055628158868916,0.69450108148424,1.2816661760894912,1.2378318475482002,1.6592165005414132,0.692442228220999,0.45648961380694003,0.534063012944179,1.5925094891575822,1.2434364834675953,1.7436424089459333,1.0036614764851524,0.2280073664879373,0.3307718849423059,-0.38206999972155664,0.7165787304604492,1.399955868418325,0.8066006338145599,1.4379916175727268,-0.14704511282707425,0.9328206953120431,0.7876216456333499,0.5450750444772402,1.70534060788466,0.12870765936724865,0.3859506996070534,0.05412622129405155,0.3596256002731831,0.8673349569774741,1.0535697845160081,0.8921437539110384,0.347564549143503,0.8474729181991267,0.3595889780744912,0.33861207365443075,0.5634812500590485,0.9358057170902915,1.3905257082728812
-0.29460280521856314,0.9714218975640752,1.6242012221307296,0.4169507297438081,0.4554575070592866,1.6895976956182068,-0.44509235872767816,1.034744562221077,2.1083824052668234,2.127172902130531,1.2799023347106833,1.1335797497306703,2.090249658210337,-0.5896076780441393,0.8426177967723554,2.8363132548640113,-0.09490330598244216,2.0651144092468448,2.4113161225223787,0.8890259071576587,2.2602048670008372,2.920602655774789,0.6331421334236972,1.8588631103671285,0.5290278452453617,-0.06952199559392133,1.0617106346317542,-0.40726711080254774,0.9758545851592735,1.0960745601410062,-0.10495328420280756,-0.12712067987834946,0.5627974799073822,2.4003197626587807,1.2974858169745302,1.2701130147355517,-0.1764666224371973,1.9627995972365864,0.39063733257486966,1.5887442446184281,0.025746585376242574,0.5375133319931676,0.10932034055952673,0.7720762272199047,1.683017074377782,0.8391370661005029,1.881081302523061,1.6910228447955642,-0.29938486102525225,1.1936129518137069,1.8070786120184947,1.7581587002222194,-0.20491957133112498,1.8539558517717216,0.5690978671709445,1.216404819351368,1.6421785010383423,1.1335884995671683,1.2564800691757299,1.0648690157921383,3.8018539492599874,-0.062216120334018986,0.09828015510248232,2.1438592552660305,0.7142210526478294,1.2556589055110112,0.949396246002262,0.49169498846485493,1.5654998228802701,1.3579059517914989,0.9525003513705237,1.2719361214801597,0.8370166575244891,1.5921839894714707,0.7380465639964816,0.3289185740060978,-0.37593058557657677,1.2399958382309897,0.11512833027745235,1.8131671893905466,4.037745908236449,0.6465819645515121,0.0029670586834491457,0.5747774683526138,2.1694878919581373,0.7672223021664792,0.05461296738258338,0.9983555997668807,1.5696932352777484,1.1636795673519067,1.0981073684783904,2.100427105162594,1.5506342243415299,0.5433625185203603,0.5867804065045752,-0.330890462446846,-0.2487143434005944,-0.8645022517952797,0.9559409308888427,0.6666315876987553
